model,mode,fold,img1,img2,similarity,label
insight,FP,07,cfp-dataset\Data\Images\350\frontal\08.jpg,cfp-dataset\Data\Images\350\profile\02.jpg,0.511730,1
insight,FP,07,cfp-dataset\Data\Images\350\frontal\01.jpg,cfp-dataset\Data\Images\350\profile\02.jpg,0.586483,1
insight,FP,07,cfp-dataset\Data\Images\350\frontal\02.jpg,cfp-dataset\Data\Images\350\profile\02.jpg,0.563856,1
insight,FP,07,cfp-dataset\Data\Images\350\frontal\09.jpg,cfp-dataset\Data\Images\350\profile\01.jpg,0.525313,1
insight,FP,07,cfp-dataset\Data\Images\301\frontal\03.jpg,cfp-dataset\Data\Images\333\profile\02.jpg,-0.068084,0
insight,FP,07,cfp-dataset\Data\Images\301\frontal\09.jpg,cfp-dataset\Data\Images\343\profile\03.jpg,-0.027014,0
insight,FP,07,cfp-dataset\Data\Images\301\frontal\04.jpg,cfp-dataset\Data\Images\307\profile\03.jpg,0.084501,0
insight,FP,07,cfp-dataset\Data\Images\301\frontal\08.jpg,cfp-dataset\Data\Images\305\profile\01.jpg,-0.053093,0
insight,FP,07,cfp-dataset\Data\Images\301\frontal\09.jpg,cfp-dataset\Data\Images\312\profile\01.jpg,-0.028112,0
insight,FP,07,cfp-dataset\Data\Images\301\frontal\06.jpg,cfp-dataset\Data\Images\314\profile\04.jpg,-0.021236,0
insight,FP,07,cfp-dataset\Data\Images\301\frontal\03.jpg,cfp-dataset\Data\Images\339\profile\04.jpg,-0.001846,0
insight,FP,07,cfp-dataset\Data\Images\302\frontal\02.jpg,cfp-dataset\Data\Images\315\profile\02.jpg,0.148322,0
insight,FP,07,cfp-dataset\Data\Images\302\frontal\07.jpg,cfp-dataset\Data\Images\337\profile\02.jpg,-0.000923,0
insight,FP,07,cfp-dataset\Data\Images\302\frontal\02.jpg,cfp-dataset\Data\Images\335\profile\01.jpg,0.027311,0
insight,FP,07,cfp-dataset\Data\Images\302\frontal\03.jpg,cfp-dataset\Data\Images\301\profile\01.jpg,-0.034303,0
insight,FP,07,cfp-dataset\Data\Images\302\frontal\10.jpg,cfp-dataset\Data\Images\311\profile\01.jpg,-0.099078,0
insight,FP,07,cfp-dataset\Data\Images\302\frontal\03.jpg,cfp-dataset\Data\Images\306\profile\03.jpg,0.007024,0
insight,FP,07,cfp-dataset\Data\Images\302\frontal\08.jpg,cfp-dataset\Data\Images\310\profile\04.jpg,-0.010031,0
insight,FP,07,cfp-dataset\Data\Images\303\frontal\02.jpg,cfp-dataset\Data\Images\321\profile\01.jpg,0.104933,0
insight,FP,07,cfp-dataset\Data\Images\303\frontal\05.jpg,cfp-dataset\Data\Images\322\profile\03.jpg,-0.060335,0
insight,FP,07,cfp-dataset\Data\Images\303\frontal\09.jpg,cfp-dataset\Data\Images\342\profile\01.jpg,-0.159986,0
insight,FP,07,cfp-dataset\Data\Images\303\frontal\02.jpg,cfp-dataset\Data\Images\332\profile\04.jpg,0.057414,0
insight,FP,07,cfp-dataset\Data\Images\303\frontal\06.jpg,cfp-dataset\Data\Images\330\profile\03.jpg,-0.012883,0
insight,FP,07,cfp-dataset\Data\Images\303\frontal\02.jpg,cfp-dataset\Data\Images\322\profile\03.jpg,-0.010978,0
insight,FP,07,cfp-dataset\Data\Images\303\frontal\02.jpg,cfp-dataset\Data\Images\337\profile\04.jpg,-0.031314,0
insight,FP,07,cfp-dataset\Data\Images\304\frontal\05.jpg,cfp-dataset\Data\Images\329\profile\02.jpg,0.041281,0
insight,FP,07,cfp-dataset\Data\Images\304\frontal\08.jpg,cfp-dataset\Data\Images\306\profile\01.jpg,-0.009597,0
insight,FP,07,cfp-dataset\Data\Images\304\frontal\05.jpg,cfp-dataset\Data\Images\339\profile\04.jpg,0.005704,0
insight,FP,07,cfp-dataset\Data\Images\304\frontal\09.jpg,cfp-dataset\Data\Images\349\profile\02.jpg,0.012333,0
insight,FP,07,cfp-dataset\Data\Images\304\frontal\10.jpg,cfp-dataset\Data\Images\346\profile\02.jpg,0.005966,0
insight,FP,07,cfp-dataset\Data\Images\304\frontal\01.jpg,cfp-dataset\Data\Images\338\profile\02.jpg,0.042219,0
insight,FP,07,cfp-dataset\Data\Images\304\frontal\09.jpg,cfp-dataset\Data\Images\302\profile\04.jpg,0.085450,0
insight,FP,07,cfp-dataset\Data\Images\305\frontal\05.jpg,cfp-dataset\Data\Images\328\profile\03.jpg,0.053114,0
insight,FP,07,cfp-dataset\Data\Images\305\frontal\03.jpg,cfp-dataset\Data\Images\336\profile\01.jpg,-0.041974,0
insight,FP,07,cfp-dataset\Data\Images\305\frontal\09.jpg,cfp-dataset\Data\Images\316\profile\04.jpg,-0.011416,0
insight,FP,07,cfp-dataset\Data\Images\305\frontal\07.jpg,cfp-dataset\Data\Images\320\profile\04.jpg,0.020797,0
insight,FP,07,cfp-dataset\Data\Images\305\frontal\09.jpg,cfp-dataset\Data\Images\309\profile\03.jpg,-0.017636,0
insight,FP,07,cfp-dataset\Data\Images\305\frontal\09.jpg,cfp-dataset\Data\Images\329\profile\03.jpg,-0.010643,0
insight,FP,07,cfp-dataset\Data\Images\305\frontal\07.jpg,cfp-dataset\Data\Images\311\profile\02.jpg,0.029778,0
insight,FP,07,cfp-dataset\Data\Images\306\frontal\01.jpg,cfp-dataset\Data\Images\302\profile\02.jpg,0.003225,0
insight,FP,07,cfp-dataset\Data\Images\306\frontal\05.jpg,cfp-dataset\Data\Images\303\profile\03.jpg,-0.044484,0
insight,FP,07,cfp-dataset\Data\Images\306\frontal\04.jpg,cfp-dataset\Data\Images\329\profile\03.jpg,0.026723,0
insight,FP,07,cfp-dataset\Data\Images\306\frontal\05.jpg,cfp-dataset\Data\Images\319\profile\03.jpg,-0.131371,0
insight,FP,07,cfp-dataset\Data\Images\306\frontal\10.jpg,cfp-dataset\Data\Images\327\profile\02.jpg,0.044675,0
insight,FP,07,cfp-dataset\Data\Images\306\frontal\05.jpg,cfp-dataset\Data\Images\311\profile\03.jpg,-0.073537,0
insight,FP,07,cfp-dataset\Data\Images\306\frontal\10.jpg,cfp-dataset\Data\Images\342\profile\01.jpg,0.080596,0
insight,FP,07,cfp-dataset\Data\Images\307\frontal\08.jpg,cfp-dataset\Data\Images\339\profile\04.jpg,0.047546,0
insight,FP,07,cfp-dataset\Data\Images\307\frontal\04.jpg,cfp-dataset\Data\Images\326\profile\01.jpg,-0.011813,0
insight,FP,07,cfp-dataset\Data\Images\307\frontal\03.jpg,cfp-dataset\Data\Images\336\profile\03.jpg,-0.086132,0
insight,FP,07,cfp-dataset\Data\Images\307\frontal\09.jpg,cfp-dataset\Data\Images\330\profile\02.jpg,0.056122,0
insight,FP,07,cfp-dataset\Data\Images\307\frontal\06.jpg,cfp-dataset\Data\Images\304\profile\03.jpg,0.058938,0
insight,FP,07,cfp-dataset\Data\Images\307\frontal\07.jpg,cfp-dataset\Data\Images\332\profile\03.jpg,-0.040339,0
insight,FP,07,cfp-dataset\Data\Images\307\frontal\04.jpg,cfp-dataset\Data\Images\304\profile\01.jpg,0.101524,0
insight,FP,07,cfp-dataset\Data\Images\308\frontal\10.jpg,cfp-dataset\Data\Images\304\profile\01.jpg,-0.046938,0
insight,FP,07,cfp-dataset\Data\Images\308\frontal\04.jpg,cfp-dataset\Data\Images\345\profile\04.jpg,-0.076354,0
insight,FP,07,cfp-dataset\Data\Images\308\frontal\03.jpg,cfp-dataset\Data\Images\315\profile\02.jpg,0.040623,0
insight,FP,07,cfp-dataset\Data\Images\308\frontal\02.jpg,cfp-dataset\Data\Images\301\profile\02.jpg,0.037945,0
insight,FP,07,cfp-dataset\Data\Images\308\frontal\10.jpg,cfp-dataset\Data\Images\329\profile\04.jpg,0.024642,0
insight,FP,07,cfp-dataset\Data\Images\308\frontal\04.jpg,cfp-dataset\Data\Images\345\profile\03.jpg,-0.057469,0
insight,FP,07,cfp-dataset\Data\Images\308\frontal\09.jpg,cfp-dataset\Data\Images\334\profile\02.jpg,0.004409,0
insight,FP,07,cfp-dataset\Data\Images\309\frontal\02.jpg,cfp-dataset\Data\Images\338\profile\03.jpg,0.031797,0
insight,FP,07,cfp-dataset\Data\Images\309\frontal\03.jpg,cfp-dataset\Data\Images\337\profile\03.jpg,-0.053174,0
insight,FP,07,cfp-dataset\Data\Images\309\frontal\01.jpg,cfp-dataset\Data\Images\308\profile\02.jpg,0.015185,0
insight,FP,07,cfp-dataset\Data\Images\309\frontal\10.jpg,cfp-dataset\Data\Images\339\profile\04.jpg,0.049690,0
insight,FP,07,cfp-dataset\Data\Images\309\frontal\09.jpg,cfp-dataset\Data\Images\325\profile\02.jpg,0.008096,0
insight,FP,07,cfp-dataset\Data\Images\309\frontal\01.jpg,cfp-dataset\Data\Images\320\profile\03.jpg,0.040696,0
insight,FP,07,cfp-dataset\Data\Images\309\frontal\01.jpg,cfp-dataset\Data\Images\311\profile\03.jpg,-0.058752,0
insight,FP,07,cfp-dataset\Data\Images\310\frontal\07.jpg,cfp-dataset\Data\Images\350\profile\02.jpg,-0.023717,0
insight,FP,07,cfp-dataset\Data\Images\310\frontal\01.jpg,cfp-dataset\Data\Images\304\profile\01.jpg,-0.010278,0
insight,FP,07,cfp-dataset\Data\Images\310\frontal\02.jpg,cfp-dataset\Data\Images\312\profile\04.jpg,0.077256,0
insight,FP,07,cfp-dataset\Data\Images\310\frontal\04.jpg,cfp-dataset\Data\Images\325\profile\04.jpg,-0.028191,0
insight,FP,07,cfp-dataset\Data\Images\310\frontal\02.jpg,cfp-dataset\Data\Images\350\profile\04.jpg,0.129784,0
insight,FP,07,cfp-dataset\Data\Images\310\frontal\04.jpg,cfp-dataset\Data\Images\319\profile\01.jpg,-0.031730,0
insight,FP,07,cfp-dataset\Data\Images\310\frontal\08.jpg,cfp-dataset\Data\Images\332\profile\01.jpg,0.101201,0
insight,FP,07,cfp-dataset\Data\Images\311\frontal\07.jpg,cfp-dataset\Data\Images\306\profile\01.jpg,-0.007517,0
insight,FP,07,cfp-dataset\Data\Images\311\frontal\03.jpg,cfp-dataset\Data\Images\340\profile\03.jpg,-0.004799,0
insight,FP,07,cfp-dataset\Data\Images\311\frontal\05.jpg,cfp-dataset\Data\Images\340\profile\03.jpg,0.076973,0
insight,FP,07,cfp-dataset\Data\Images\311\frontal\02.jpg,cfp-dataset\Data\Images\338\profile\02.jpg,-0.013197,0
insight,FP,07,cfp-dataset\Data\Images\311\frontal\01.jpg,cfp-dataset\Data\Images\317\profile\02.jpg,0.059078,0
insight,FP,07,cfp-dataset\Data\Images\311\frontal\10.jpg,cfp-dataset\Data\Images\310\profile\01.jpg,0.038648,0
insight,FP,07,cfp-dataset\Data\Images\311\frontal\10.jpg,cfp-dataset\Data\Images\345\profile\04.jpg,0.034199,0
insight,FP,07,cfp-dataset\Data\Images\312\frontal\04.jpg,cfp-dataset\Data\Images\345\profile\03.jpg,0.082088,0
insight,FP,07,cfp-dataset\Data\Images\312\frontal\07.jpg,cfp-dataset\Data\Images\330\profile\04.jpg,0.124640,0
insight,FP,07,cfp-dataset\Data\Images\312\frontal\09.jpg,cfp-dataset\Data\Images\348\profile\02.jpg,0.061865,0
insight,FP,07,cfp-dataset\Data\Images\312\frontal\04.jpg,cfp-dataset\Data\Images\328\profile\03.jpg,-0.032799,0
insight,FP,07,cfp-dataset\Data\Images\312\frontal\01.jpg,cfp-dataset\Data\Images\306\profile\01.jpg,0.001512,0
insight,FP,07,cfp-dataset\Data\Images\312\frontal\06.jpg,cfp-dataset\Data\Images\340\profile\02.jpg,-0.000123,0
insight,FP,07,cfp-dataset\Data\Images\312\frontal\04.jpg,cfp-dataset\Data\Images\346\profile\02.jpg,0.049434,0
insight,FP,07,cfp-dataset\Data\Images\313\frontal\01.jpg,cfp-dataset\Data\Images\307\profile\02.jpg,0.071692,0
insight,FP,07,cfp-dataset\Data\Images\313\frontal\09.jpg,cfp-dataset\Data\Images\314\profile\04.jpg,0.118331,0
insight,FP,07,cfp-dataset\Data\Images\313\frontal\08.jpg,cfp-dataset\Data\Images\309\profile\01.jpg,-0.055998,0
insight,FP,07,cfp-dataset\Data\Images\313\frontal\03.jpg,cfp-dataset\Data\Images\322\profile\04.jpg,0.002624,0
insight,FP,07,cfp-dataset\Data\Images\313\frontal\08.jpg,cfp-dataset\Data\Images\321\profile\04.jpg,-0.141127,0
insight,FP,07,cfp-dataset\Data\Images\313\frontal\05.jpg,cfp-dataset\Data\Images\315\profile\04.jpg,0.089998,0
insight,FP,07,cfp-dataset\Data\Images\313\frontal\01.jpg,cfp-dataset\Data\Images\310\profile\02.jpg,0.027105,0
insight,FP,07,cfp-dataset\Data\Images\314\frontal\02.jpg,cfp-dataset\Data\Images\327\profile\04.jpg,-0.004582,0
insight,FP,07,cfp-dataset\Data\Images\314\frontal\05.jpg,cfp-dataset\Data\Images\338\profile\02.jpg,-0.083017,0
insight,FP,07,cfp-dataset\Data\Images\314\frontal\03.jpg,cfp-dataset\Data\Images\329\profile\01.jpg,-0.034318,0
insight,FP,07,cfp-dataset\Data\Images\314\frontal\06.jpg,cfp-dataset\Data\Images\304\profile\02.jpg,0.046111,0
insight,FP,07,cfp-dataset\Data\Images\314\frontal\10.jpg,cfp-dataset\Data\Images\317\profile\01.jpg,-0.003255,0
insight,FP,07,cfp-dataset\Data\Images\314\frontal\06.jpg,cfp-dataset\Data\Images\330\profile\01.jpg,-0.037808,0
insight,FP,07,cfp-dataset\Data\Images\314\frontal\07.jpg,cfp-dataset\Data\Images\313\profile\04.jpg,-0.022206,0
insight,FP,07,cfp-dataset\Data\Images\315\frontal\10.jpg,cfp-dataset\Data\Images\308\profile\04.jpg,0.003515,0
insight,FP,07,cfp-dataset\Data\Images\315\frontal\05.jpg,cfp-dataset\Data\Images\340\profile\01.jpg,-0.034549,0
insight,FP,07,cfp-dataset\Data\Images\315\frontal\05.jpg,cfp-dataset\Data\Images\320\profile\02.jpg,0.034107,0
insight,FP,07,cfp-dataset\Data\Images\315\frontal\04.jpg,cfp-dataset\Data\Images\319\profile\03.jpg,-0.105763,0
insight,FP,07,cfp-dataset\Data\Images\315\frontal\10.jpg,cfp-dataset\Data\Images\322\profile\01.jpg,-0.045304,0
insight,FP,07,cfp-dataset\Data\Images\315\frontal\01.jpg,cfp-dataset\Data\Images\314\profile\02.jpg,-0.021994,0
insight,FP,07,cfp-dataset\Data\Images\315\frontal\02.jpg,cfp-dataset\Data\Images\322\profile\02.jpg,-0.073649,0
insight,FP,07,cfp-dataset\Data\Images\316\frontal\07.jpg,cfp-dataset\Data\Images\319\profile\03.jpg,-0.066662,0
insight,FP,07,cfp-dataset\Data\Images\316\frontal\04.jpg,cfp-dataset\Data\Images\309\profile\04.jpg,0.007305,0
insight,FP,07,cfp-dataset\Data\Images\316\frontal\03.jpg,cfp-dataset\Data\Images\319\profile\04.jpg,0.019508,0
insight,FP,07,cfp-dataset\Data\Images\316\frontal\03.jpg,cfp-dataset\Data\Images\337\profile\04.jpg,-0.011385,0
insight,FP,07,cfp-dataset\Data\Images\316\frontal\10.jpg,cfp-dataset\Data\Images\328\profile\02.jpg,-0.143526,0
insight,FP,07,cfp-dataset\Data\Images\316\frontal\07.jpg,cfp-dataset\Data\Images\306\profile\02.jpg,0.107826,0
insight,FP,07,cfp-dataset\Data\Images\316\frontal\07.jpg,cfp-dataset\Data\Images\313\profile\03.jpg,-0.023241,0
insight,FP,07,cfp-dataset\Data\Images\317\frontal\04.jpg,cfp-dataset\Data\Images\310\profile\03.jpg,0.069654,0
insight,FP,07,cfp-dataset\Data\Images\317\frontal\02.jpg,cfp-dataset\Data\Images\350\profile\03.jpg,0.025255,0
insight,FP,07,cfp-dataset\Data\Images\317\frontal\07.jpg,cfp-dataset\Data\Images\340\profile\04.jpg,-0.005942,0
insight,FP,07,cfp-dataset\Data\Images\317\frontal\07.jpg,cfp-dataset\Data\Images\320\profile\01.jpg,0.091950,0
insight,FP,07,cfp-dataset\Data\Images\317\frontal\10.jpg,cfp-dataset\Data\Images\340\profile\02.jpg,-0.081364,0
insight,FP,07,cfp-dataset\Data\Images\317\frontal\02.jpg,cfp-dataset\Data\Images\347\profile\04.jpg,-0.023230,0
insight,FP,07,cfp-dataset\Data\Images\317\frontal\04.jpg,cfp-dataset\Data\Images\313\profile\01.jpg,0.027086,0
insight,FP,07,cfp-dataset\Data\Images\318\frontal\10.jpg,cfp-dataset\Data\Images\330\profile\03.jpg,0.069363,0
insight,FP,07,cfp-dataset\Data\Images\318\frontal\02.jpg,cfp-dataset\Data\Images\332\profile\04.jpg,-0.003963,0
insight,FP,07,cfp-dataset\Data\Images\318\frontal\05.jpg,cfp-dataset\Data\Images\325\profile\03.jpg,0.040418,0
insight,FP,07,cfp-dataset\Data\Images\318\frontal\09.jpg,cfp-dataset\Data\Images\340\profile\01.jpg,0.017875,0
insight,FP,07,cfp-dataset\Data\Images\318\frontal\07.jpg,cfp-dataset\Data\Images\301\profile\02.jpg,0.020159,0
insight,FP,07,cfp-dataset\Data\Images\318\frontal\03.jpg,cfp-dataset\Data\Images\309\profile\02.jpg,0.040153,0
insight,FP,07,cfp-dataset\Data\Images\318\frontal\05.jpg,cfp-dataset\Data\Images\315\profile\04.jpg,0.120843,0
insight,FP,07,cfp-dataset\Data\Images\319\frontal\01.jpg,cfp-dataset\Data\Images\310\profile\04.jpg,-0.006647,0
insight,FP,07,cfp-dataset\Data\Images\319\frontal\03.jpg,cfp-dataset\Data\Images\344\profile\04.jpg,-0.063436,0
insight,FP,07,cfp-dataset\Data\Images\319\frontal\09.jpg,cfp-dataset\Data\Images\322\profile\04.jpg,0.045705,0
insight,FP,07,cfp-dataset\Data\Images\319\frontal\05.jpg,cfp-dataset\Data\Images\350\profile\04.jpg,0.034713,0
insight,FP,07,cfp-dataset\Data\Images\319\frontal\07.jpg,cfp-dataset\Data\Images\316\profile\01.jpg,-0.059579,0
insight,FP,07,cfp-dataset\Data\Images\319\frontal\09.jpg,cfp-dataset\Data\Images\336\profile\01.jpg,-0.047245,0
insight,FP,07,cfp-dataset\Data\Images\319\frontal\06.jpg,cfp-dataset\Data\Images\303\profile\02.jpg,-0.013952,0
insight,FP,07,cfp-dataset\Data\Images\320\frontal\06.jpg,cfp-dataset\Data\Images\336\profile\02.jpg,0.039564,0
insight,FP,07,cfp-dataset\Data\Images\320\frontal\01.jpg,cfp-dataset\Data\Images\316\profile\02.jpg,0.025789,0
insight,FP,07,cfp-dataset\Data\Images\320\frontal\04.jpg,cfp-dataset\Data\Images\308\profile\02.jpg,0.133022,0
insight,FP,07,cfp-dataset\Data\Images\320\frontal\04.jpg,cfp-dataset\Data\Images\316\profile\03.jpg,0.018393,0
insight,FP,07,cfp-dataset\Data\Images\320\frontal\06.jpg,cfp-dataset\Data\Images\350\profile\03.jpg,-0.022518,0
insight,FP,07,cfp-dataset\Data\Images\320\frontal\08.jpg,cfp-dataset\Data\Images\321\profile\04.jpg,0.054514,0
insight,FP,07,cfp-dataset\Data\Images\320\frontal\04.jpg,cfp-dataset\Data\Images\332\profile\01.jpg,0.146208,0
insight,FP,07,cfp-dataset\Data\Images\321\frontal\09.jpg,cfp-dataset\Data\Images\310\profile\02.jpg,0.007418,0
insight,FP,07,cfp-dataset\Data\Images\321\frontal\10.jpg,cfp-dataset\Data\Images\314\profile\01.jpg,-0.024074,0
insight,FP,07,cfp-dataset\Data\Images\321\frontal\03.jpg,cfp-dataset\Data\Images\339\profile\01.jpg,0.045925,0
insight,FP,07,cfp-dataset\Data\Images\321\frontal\05.jpg,cfp-dataset\Data\Images\329\profile\01.jpg,0.111258,0
insight,FP,07,cfp-dataset\Data\Images\321\frontal\09.jpg,cfp-dataset\Data\Images\335\profile\03.jpg,0.027953,0
insight,FP,07,cfp-dataset\Data\Images\321\frontal\06.jpg,cfp-dataset\Data\Images\335\profile\04.jpg,0.018045,0
insight,FP,07,cfp-dataset\Data\Images\321\frontal\05.jpg,cfp-dataset\Data\Images\334\profile\03.jpg,-0.063249,0
insight,FP,07,cfp-dataset\Data\Images\322\frontal\07.jpg,cfp-dataset\Data\Images\309\profile\03.jpg,-0.067169,0
insight,FP,07,cfp-dataset\Data\Images\322\frontal\07.jpg,cfp-dataset\Data\Images\345\profile\02.jpg,0.043255,0
insight,FP,07,cfp-dataset\Data\Images\322\frontal\08.jpg,cfp-dataset\Data\Images\317\profile\01.jpg,-0.105932,0
insight,FP,07,cfp-dataset\Data\Images\322\frontal\02.jpg,cfp-dataset\Data\Images\324\profile\04.jpg,0.013017,0
insight,FP,07,cfp-dataset\Data\Images\322\frontal\06.jpg,cfp-dataset\Data\Images\324\profile\03.jpg,0.057607,0
insight,FP,07,cfp-dataset\Data\Images\322\frontal\01.jpg,cfp-dataset\Data\Images\349\profile\02.jpg,0.080973,0
insight,FP,07,cfp-dataset\Data\Images\322\frontal\09.jpg,cfp-dataset\Data\Images\309\profile\02.jpg,-0.007970,0
insight,FP,07,cfp-dataset\Data\Images\323\frontal\03.jpg,cfp-dataset\Data\Images\343\profile\03.jpg,-0.211040,0
insight,FP,07,cfp-dataset\Data\Images\323\frontal\01.jpg,cfp-dataset\Data\Images\324\profile\02.jpg,-0.026130,0
insight,FP,07,cfp-dataset\Data\Images\323\frontal\03.jpg,cfp-dataset\Data\Images\330\profile\02.jpg,-0.056117,0
insight,FP,07,cfp-dataset\Data\Images\323\frontal\02.jpg,cfp-dataset\Data\Images\327\profile\02.jpg,0.014373,0
insight,FP,07,cfp-dataset\Data\Images\323\frontal\01.jpg,cfp-dataset\Data\Images\307\profile\03.jpg,-0.105977,0
insight,FP,07,cfp-dataset\Data\Images\323\frontal\04.jpg,cfp-dataset\Data\Images\332\profile\01.jpg,-0.029506,0
insight,FP,07,cfp-dataset\Data\Images\323\frontal\09.jpg,cfp-dataset\Data\Images\305\profile\03.jpg,-0.100238,0
insight,FP,07,cfp-dataset\Data\Images\324\frontal\02.jpg,cfp-dataset\Data\Images\309\profile\02.jpg,0.002308,0
insight,FP,07,cfp-dataset\Data\Images\324\frontal\10.jpg,cfp-dataset\Data\Images\330\profile\03.jpg,-0.002774,0
insight,FP,07,cfp-dataset\Data\Images\324\frontal\04.jpg,cfp-dataset\Data\Images\337\profile\02.jpg,-0.042870,0
insight,FP,07,cfp-dataset\Data\Images\324\frontal\10.jpg,cfp-dataset\Data\Images\331\profile\03.jpg,-0.052579,0
insight,FP,07,cfp-dataset\Data\Images\324\frontal\07.jpg,cfp-dataset\Data\Images\336\profile\02.jpg,0.042427,0
insight,FP,07,cfp-dataset\Data\Images\324\frontal\08.jpg,cfp-dataset\Data\Images\307\profile\01.jpg,-0.002006,0
insight,FP,07,cfp-dataset\Data\Images\324\frontal\08.jpg,cfp-dataset\Data\Images\312\profile\01.jpg,-0.055266,0
insight,FP,07,cfp-dataset\Data\Images\325\frontal\06.jpg,cfp-dataset\Data\Images\322\profile\02.jpg,-0.071391,0
insight,FP,07,cfp-dataset\Data\Images\325\frontal\05.jpg,cfp-dataset\Data\Images\328\profile\01.jpg,0.026067,0
insight,FP,07,cfp-dataset\Data\Images\325\frontal\07.jpg,cfp-dataset\Data\Images\331\profile\03.jpg,-0.020668,0
insight,FP,07,cfp-dataset\Data\Images\325\frontal\02.jpg,cfp-dataset\Data\Images\333\profile\03.jpg,0.009134,0
insight,FP,07,cfp-dataset\Data\Images\325\frontal\08.jpg,cfp-dataset\Data\Images\348\profile\02.jpg,0.059308,0
insight,FP,07,cfp-dataset\Data\Images\325\frontal\07.jpg,cfp-dataset\Data\Images\314\profile\01.jpg,-0.064931,0
insight,FP,07,cfp-dataset\Data\Images\325\frontal\06.jpg,cfp-dataset\Data\Images\331\profile\03.jpg,-0.032290,0
insight,FP,07,cfp-dataset\Data\Images\326\frontal\05.jpg,cfp-dataset\Data\Images\327\profile\03.jpg,-0.079619,0
insight,FP,07,cfp-dataset\Data\Images\326\frontal\05.jpg,cfp-dataset\Data\Images\340\profile\02.jpg,0.007110,0
insight,FP,07,cfp-dataset\Data\Images\326\frontal\03.jpg,cfp-dataset\Data\Images\304\profile\01.jpg,0.034338,0
insight,FP,07,cfp-dataset\Data\Images\326\frontal\09.jpg,cfp-dataset\Data\Images\321\profile\03.jpg,-0.066295,0
insight,FP,07,cfp-dataset\Data\Images\326\frontal\06.jpg,cfp-dataset\Data\Images\312\profile\04.jpg,0.076304,0
insight,FP,07,cfp-dataset\Data\Images\326\frontal\05.jpg,cfp-dataset\Data\Images\313\profile\02.jpg,-0.001102,0
insight,FP,07,cfp-dataset\Data\Images\326\frontal\02.jpg,cfp-dataset\Data\Images\330\profile\04.jpg,-0.004469,0
insight,FP,07,cfp-dataset\Data\Images\327\frontal\09.jpg,cfp-dataset\Data\Images\314\profile\01.jpg,-0.043085,0
insight,FP,07,cfp-dataset\Data\Images\327\frontal\03.jpg,cfp-dataset\Data\Images\320\profile\04.jpg,0.020836,0
insight,FP,07,cfp-dataset\Data\Images\327\frontal\03.jpg,cfp-dataset\Data\Images\347\profile\02.jpg,0.033214,0
insight,FP,07,cfp-dataset\Data\Images\327\frontal\07.jpg,cfp-dataset\Data\Images\309\profile\03.jpg,0.002006,0
